,DewPointF,WindChillF,WindGustKmph,airport,cloudcover,date,humidity,precipMM,pressure,tempF,time,visibility,weatherCode,winddirDegree,windspeedKmph
2016-01-16 00:00:00,50,55,17,"SFO, San Francisco International Airport, United States of America",97,2016-09-16,93,0.1,1016,54,0,7,122,256,13
2016-01-16 01:00:00,50,53,16,"SFO, San Francisco International Airport, United States of America",98,2016-09-16,93,0.1,1016,54,100,6,122,255,12
2016-01-16 02:00:00,50,52,15,"SFO, San Francisco International Airport, United States of America",99,2016-09-16,94,0.0,1015,53,200,4,143,254,11
2016-01-16 03:00:00,51,51,15,"SFO, San Francisco International Airport, United States of America",100,2016-09-16,94,0.0,1015,52,300,2,143,253,10
2016-01-16 04:00:00,51,53,14,"SFO, San Francisco International Airport, United States of America",100,2016-09-16,94,0.0,1015,53,400,3,143,251,10
2016-01-16 05:00:00,51,54,12,"SFO, San Francisco International Airport, United States of America",100,2016-09-16,93,0.1,1015,53,500,4,143,249,9
2016-01-16 06:00:00,52,55,11,"SFO, San Francisco International Airport, United States of America",100,2016-09-16,93,0.1,1015,54,600,5,143,246,8
2016-01-16 07:00:00,52,56,11,"SFO, San Francisco International Airport, United States of America",95,2016-09-16,91,0.0,1015,55,700,6,143,245,8
2016-01-16 08:00:00,52,57,11,"SFO, San Francisco International Airport, United States of America",91,2016-09-16,89,0.0,1015,56,800,8,122,245,8
2016-01-16 09:00:00,52,58,10,"SFO, San Francisco International Airport, United States of America",86,2016-09-16,87,0.0,1015,57,900,10,122,244,8
2016-01-16 10:00:00,53,61,11,"SFO, San Francisco International Airport, United States of America",72,2016-09-16,82,0.0,1015,60,1000,10,122,251,8
2016-01-16 11:00:00,54,63,12,"SFO, San Francisco International Airport, United States of America",57,2016-09-16,78,0.0,1015,62,1100,10,116,258,9
2016-01-16 12:00:00,54,65,12,"SFO, San Francisco International Airport, United States of America",42,2016-09-16,74,0.0,1015,65,1200,10,116,265,10
2016-01-16 13:00:00,55,65,14,"SFO, San Francisco International Airport, United States of America",36,2016-09-16,72,0.0,1015,66,1300,10,116,269,11
2016-01-16 14:00:00,55,66,15,"SFO, San Francisco International Airport, United States of America",29,2016-09-16,71,0.0,1014,67,1400,10,113,273,13
2016-01-16 15:00:00,55,66,16,"SFO, San Francisco International Airport, United States of America",22,2016-09-16,69,0.0,1014,68,1500,10,113,277,14
2016-01-16 16:00:00,55,65,16,"SFO, San Francisco International Airport, United States of America",26,2016-09-16,71,0.0,1014,67,1600,10,113,275,14
2016-01-16 17:00:00,55,64,17,"SFO, San Francisco International Airport, United States of America",31,2016-09-16,74,0.0,1014,65,1700,10,116,273,15
2016-01-16 18:00:00,55,62,17,"SFO, San Francisco International Airport, United States of America",35,2016-09-16,76,0.0,1013,64,1800,10,116,271,15
2016-01-16 19:00:00,55,61,16,"SFO, San Francisco International Airport, United States of America",35,2016-09-16,79,0.0,1014,62,1900,10,116,266,13
2016-01-16 20:00:00,55,60,15,"SFO, San Francisco International Airport, United States of America",36,2016-09-16,82,0.0,1014,61,2000,10,113,261,12
2016-01-16 21:00:00,54,58,14,"SFO, San Francisco International Airport, United States of America",36,2016-09-16,85,0.0,1014,59,2100,10,113,256,11
2016-01-16 22:00:00,54,57,15,"SFO, San Francisco International Airport, United States of America",53,2016-09-16,87,0.0,1014,58,2200,9,113,253,11
2016-01-16 23:00:00,53,55,16,"SFO, San Francisco International Airport, United States of America",70,2016-09-16,89,0.0,1014,56,2300,8,119,250,11
2016-01-17 00:00:00,52,53,17,"SFO, San Francisco International Airport, United States of America",87,2016-09-17,91,0.0,1015,55,0,7,119,248,10
2016-01-17 01:00:00,52,52,16,"SFO, San Francisco International Airport, United States of America",89,2016-09-17,92,0.0,1015,54,100,6,119,246,10
2016-01-17 02:00:00,52,52,15,"SFO, San Francisco International Airport, United States of America",91,2016-09-17,94,0.0,1015,54,200,4,143,244,9
2016-01-17 03:00:00,52,52,14,"SFO, San Francisco International Airport, United States of America",93,2016-09-17,95,0.0,1015,53,300,2,143,243,9
2016-01-17 04:00:00,52,51,13,"SFO, San Francisco International Airport, United States of America",95,2016-09-17,95,0.0,1015,53,400,2,143,244,8
2016-01-17 05:00:00,51,51,12,"SFO, San Francisco International Airport, United States of America",98,2016-09-17,95,0.0,1015,53,500,2,143,246,7
2016-01-17 06:00:00,51,51,11,"SFO, San Francisco International Airport, United States of America",100,2016-09-17,96,0.0,1015,53,600,2,143,248,7
2016-01-17 07:00:00,51,52,10,"SFO, San Francisco International Airport, United States of America",96,2016-09-17,94,0.0,1015,54,700,3,143,249,6
2016-01-17 08:00:00,51,53,9,"SFO, San Francisco International Airport, United States of America",92,2016-09-17,91,0.0,1015,55,800,4,143,250,6
2016-01-17 09:00:00,51,54,8,"SFO, San Francisco International Airport, United States of America",88,2016-09-17,89,0.0,1016,56,900,5,143,251,6
2016-01-17 10:00:00,52,57,8,"SFO, San Francisco International Airport, United States of America",74,2016-09-17,84,0.0,1016,59,1000,6,143,257,6
2016-01-17 11:00:00,53,60,9,"SFO, San Francisco International Airport, United States of America",59,2016-09-17,79,0.1,1016,62,1100,8,119,262,7
2016-01-17 12:00:00,54,63,9,"SFO, San Francisco International Airport, United States of America",45,2016-09-17,74,0.1,1016,65,1200,10,119,268,8
2016-01-17 13:00:00,55,65,11,"SFO, San Francisco International Airport, United States of America",37,2016-09-17,72,0.0,1016,67,1300,10,119,271,10
2016-01-17 14:00:00,56,67,13,"SFO, San Francisco International Airport, United States of America",28,2016-09-17,70,0.0,1016,69,1400,10,113,275,11
2016-01-17 15:00:00,58,69,15,"SFO, San Francisco International Airport, United States of America",20,2016-09-17,68,0.0,1015,71,1500,10,113,278,13
2016-01-17 16:00:00,57,67,15,"SFO, San Francisco International Airport, United States of America",25,2016-09-17,70,0.0,1015,70,1600,10,113,276,13
2016-01-17 17:00:00,57,66,15,"SFO, San Francisco International Airport, United States of America",30,2016-09-17,73,0.0,1015,69,1700,10,116,273,13
2016-01-17 18:00:00,57,65,15,"SFO, San Francisco International Airport, United States of America",35,2016-09-17,75,0.0,1015,67,1800,10,116,271,13
2016-01-17 19:00:00,58,65,14,"SFO, San Francisco International Airport, United States of America",29,2016-09-17,78,0.0,1015,66,1900,10,116,265,12
2016-01-17 20:00:00,58,64,13,"SFO, San Francisco International Airport, United States of America",23,2016-09-17,81,0.0,1015,65,2000,10,113,260,12
2016-01-17 21:00:00,58,63,13,"SFO, San Francisco International Airport, United States of America",17,2016-09-17,85,0.0,1015,63,2100,10,113,254,11
2016-01-17 22:00:00,58,62,13,"SFO, San Francisco International Airport, United States of America",23,2016-09-17,87,0.0,1015,62,2200,9,113,247,10
2016-01-17 23:00:00,58,61,13,"SFO, San Francisco International Airport, United States of America",29,2016-09-17,89,0.0,1015,61,2300,8,113,240,9
2016-01-18 00:00:00,57,60,13,"SFO, San Francisco International Airport, United States of America",35,2016-09-18,91,0.0,1015,60,0,7,113,233,9
2016-01-18 01:00:00,56,58,13,"SFO, San Francisco International Airport, United States of America",48,2016-09-18,92,0.0,1015,58,100,6,113,231,8
2016-01-18 02:00:00,54,57,14,"SFO, San Francisco International Airport, United States of America",61,2016-09-18,94,0.0,1015,57,200,4,143,229,8
2016-01-18 03:00:00,53,55,14,"SFO, San Francisco International Airport, United States of America",73,2016-09-18,95,0.0,1015,55,300,2,143,228,7
2016-01-18 04:00:00,53,56,12,"SFO, San Francisco International Airport, United States of America",82,2016-09-18,95,0.1,1015,56,400,2,143,223,7
2016-01-18 05:00:00,52,57,10,"SFO, San Francisco International Airport, United States of America",90,2016-09-18,95,0.1,1015,56,500,2,143,218,6
2016-01-18 06:00:00,52,58,8,"SFO, San Francisco International Airport, United States of America",99,2016-09-18,96,0.1,1015,57,600,2,143,213,5
2016-01-18 07:00:00,53,60,8,"SFO, San Francisco International Airport, United States of America",90,2016-09-18,93,0.1,1015,59,700,3,143,213,5
2016-01-18 08:00:00,54,61,7,"SFO, San Francisco International Airport, United States of America",81,2016-09-18,90,0.1,1015,61,800,4,143,213,4
2016-01-18 09:00:00,55,62,6,"SFO, San Francisco International Airport, United States of America",72,2016-09-18,87,0.1,1015,62,900,5,143,214,4
2016-01-18 10:00:00,56,64,7,"SFO, San Francisco International Airport, United States of America",56,2016-09-18,81,0.0,1015,65,1000,6,143,244,5
2016-01-18 11:00:00,57,66,8,"SFO, San Francisco International Airport, United States of America",40,2016-09-18,75,0.0,1016,68,1100,8,113,275,6
2016-01-18 12:00:00,58,68,8,"SFO, San Francisco International Airport, United States of America",24,2016-09-18,69,0.0,1016,71,1200,10,113,305,7
2016-01-18 13:00:00,59,70,10,"SFO, San Francisco International Airport, United States of America",32,2016-09-18,68,0.0,1015,73,1300,10,113,299,8
2016-01-18 14:00:00,60,72,13,"SFO, San Francisco International Airport, United States of America",39,2016-09-18,66,0.0,1015,75,1400,10,116,294,10
2016-01-18 15:00:00,60,73,15,"SFO, San Francisco International Airport, United States of America",47,2016-09-18,64,0.0,1015,76,1500,10,116,288,12
2016-01-18 16:00:00,60,73,16,"SFO, San Francisco International Airport, United States of America",52,2016-09-18,67,0.0,1014,76,1600,10,116,281,12
2016-01-18 17:00:00,60,73,18,"SFO, San Francisco International Airport, United States of America",57,2016-09-18,69,0.0,1014,75,1700,10,119,275,13
2016-01-18 18:00:00,59,73,19,"SFO, San Francisco International Airport, United States of America",63,2016-09-18,72,0.0,1014,75,1800,10,119,268,14
2016-01-18 19:00:00,58,71,18,"SFO, San Francisco International Airport, United States of America",62,2016-09-18,77,0.0,1014,73,1900,10,119,260,13
2016-01-18 20:00:00,57,70,17,"SFO, San Francisco International Airport, United States of America",61,2016-09-18,81,0.0,1014,71,2000,10,116,251,13
2016-01-18 21:00:00,55,69,16,"SFO, San Francisco International Airport, United States of America",59,2016-09-18,86,0.0,1014,69,2100,10,116,243,13
2016-01-18 22:00:00,55,66,15,"SFO, San Francisco International Airport, United States of America",67,2016-09-18,88,0.0,1014,66,2200,9,116,240,11
2016-01-18 23:00:00,55,64,14,"SFO, San Francisco International Airport, United States of America",75,2016-09-18,90,0.0,1014,63,2300,8,119,237,10
2016-01-19 00:00:00,55,62,13,"SFO, San Francisco International Airport, United States of America",84,2016-09-19,92,0.0,1014,61,0,7,119,234,8
2016-01-19 01:00:00,55,59,14,"SFO, San Francisco International Airport, United States of America",86,2016-09-19,93,0.0,1014,59,100,6,119,236,8
2016-01-19 02:00:00,55,57,15,"SFO, San Francisco International Airport, United States of America",89,2016-09-19,94,0.0,1014,57,200,4,143,238,8
2016-01-19 03:00:00,55,55,17,"SFO, San Francisco International Airport, United States of America",92,2016-09-19,95,0.0,1014,56,300,2,143,241,8
2016-01-19 04:00:00,54,55,16,"SFO, San Francisco International Airport, United States of America",94,2016-09-19,96,0.0,1014,55,400,2,143,240,8
2016-01-19 05:00:00,53,54,15,"SFO, San Francisco International Airport, United States of America",96,2016-09-19,96,0.1,1014,55,500,2,143,239,7
2016-01-19 06:00:00,53,53,14,"SFO, San Francisco International Airport, United States of America",99,2016-09-19,96,0.1,1014,55,600,2,143,239,7
2016-01-19 07:00:00,53,55,13,"SFO, San Francisco International Airport, United States of America",96,2016-09-19,94,0.1,1014,56,700,3,143,239,7
2016-01-19 08:00:00,54,56,12,"SFO, San Francisco International Airport, United States of America",94,2016-09-19,92,0.0,1014,58,800,4,143,240,7
2016-01-19 09:00:00,54,57,12,"SFO, San Francisco International Airport, United States of America",91,2016-09-19,90,0.0,1015,59,900,5,143,241,7
2016-01-19 10:00:00,55,60,11,"SFO, San Francisco International Airport, United States of America",80,2016-09-19,84,0.0,1015,62,1000,6,143,247,8
2016-01-19 11:00:00,57,63,11,"SFO, San Francisco International Airport, United States of America",69,2016-09-19,79,0.1,1015,66,1100,8,119,254,9
2016-01-19 12:00:00,58,67,11,"SFO, San Francisco International Airport, United States of America",57,2016-09-19,74,0.1,1015,69,1200,10,119,260,10
2016-01-19 13:00:00,58,68,13,"SFO, San Francisco International Airport, United States of America",47,2016-09-19,72,0.0,1015,70,1300,10,119,262,11
2016-01-19 14:00:00,58,69,15,"SFO, San Francisco International Airport, United States of America",37,2016-09-19,70,0.0,1015,71,1400,10,113,264,13
2016-01-19 15:00:00,58,70,17,"SFO, San Francisco International Airport, United States of America",27,2016-09-19,68,0.0,1015,72,1500,10,113,266,14
2016-01-19 16:00:00,58,69,17,"SFO, San Francisco International Airport, United States of America",27,2016-09-19,69,0.0,1015,71,1600,10,113,263,15
2016-01-19 17:00:00,58,68,17,"SFO, San Francisco International Airport, United States of America",28,2016-09-19,71,0.0,1015,70,1700,10,116,260,15
2016-01-19 18:00:00,58,67,17,"SFO, San Francisco International Airport, United States of America",28,2016-09-19,73,0.0,1014,69,1800,10,116,257,15
2016-01-19 19:00:00,58,65,17,"SFO, San Francisco International Airport, United States of America",19,2016-09-19,76,0.0,1015,67,1900,10,116,252,14
2016-01-19 20:00:00,57,64,16,"SFO, San Francisco International Airport, United States of America",10,2016-09-19,79,0.0,1015,65,2000,10,113,248,14
2016-01-19 21:00:00,57,63,15,"SFO, San Francisco International Airport, United States of America",1,2016-09-19,81,0.0,1015,63,2100,10,113,243,13
2016-01-19 22:00:00,57,62,16,"SFO, San Francisco International Airport, United States of America",10,2016-09-19,83,0.0,1016,62,2200,10,113,242,13
2016-01-19 23:00:00,56,61,16,"SFO, San Francisco International Airport, United States of America",19,2016-09-19,85,0.0,1016,61,2300,10,113,240,14
2016-01-20 00:00:00,56,59,17,"SFO, San Francisco International Airport, United States of America",29,2016-09-20,87,0.0,1016,60,0,10,113,238,14
2016-01-20 01:00:00,56,58,18,"SFO, San Francisco International Airport, United States of America",48,2016-09-20,89,0.0,1016,59,100,10,113,237,14
2016-01-20 02:00:00,56,57,18,"SFO, San Francisco International Airport, United States of America",68,2016-09-20,91,0.0,1016,58,200,10,119,235,13
2016-01-20 03:00:00,55,56,19,"SFO, San Francisco International Airport, United States of America",88,2016-09-20,92,0.0,1016,57,300,10,119,234,13
2016-01-20 04:00:00,55,56,17,"SFO, San Francisco International Airport, United States of America",90,2016-09-20,93,0.0,1016,57,400,10,119,235,13
2016-01-20 05:00:00,55,56,16,"SFO, San Francisco International Airport, United States of America",92,2016-09-20,93,0.0,1017,57,500,10,122,236,12
2016-01-20 06:00:00,55,56,15,"SFO, San Francisco International Airport, United States of America",95,2016-09-20,93,0.0,1017,57,600,10,122,238,11
2016-01-20 07:00:00,55,57,14,"SFO, San Francisco International Airport, United States of America",94,2016-09-20,92,0.0,1017,58,700,10,122,240,11
2016-01-20 08:00:00,56,58,13,"SFO, San Francisco International Airport, United States of America",94,2016-09-20,90,0.0,1017,59,800,10,122,243,11
2016-01-20 09:00:00,56,59,13,"SFO, San Francisco International Airport, United States of America",93,2016-09-20,88,0.0,1018,61,900,10,122,245,11
2016-01-20 10:00:00,55,60,13,"SFO, San Francisco International Airport, United States of America",86,2016-09-20,84,0.0,1018,62,1000,10,122,250,11
2016-01-20 11:00:00,55,61,14,"SFO, San Francisco International Airport, United States of America",78,2016-09-20,80,0.1,1018,64,1100,10,119,255,12
2016-01-20 12:00:00,55,63,14,"SFO, San Francisco International Airport, United States of America",71,2016-09-20,76,0.1,1018,65,1200,10,119,260,13
2016-01-20 13:00:00,55,63,16,"SFO, San Francisco International Airport, United States of America",65,2016-09-20,75,0.0,1018,65,1300,10,119,265,14
2016-01-20 14:00:00,55,63,17,"SFO, San Francisco International Airport, United States of America",59,2016-09-20,73,0.0,1017,66,1400,10,116,270,15
2016-01-20 15:00:00,55,64,18,"SFO, San Francisco International Airport, United States of America",53,2016-09-20,72,0.0,1017,66,1500,10,116,275,15
2016-01-20 16:00:00,56,63,18,"SFO, San Francisco International Airport, United States of America",61,2016-09-20,76,0.0,1017,66,1600,10,116,275,16
2016-01-20 17:00:00,56,63,18,"SFO, San Francisco International Airport, United States of America",68,2016-09-20,79,0.0,1016,65,1700,10,119,274,16
2016-01-20 18:00:00,57,63,18,"SFO, San Francisco International Airport, United States of America",76,2016-09-20,82,0.0,1016,64,1800,10,119,274,16
2016-01-20 19:00:00,57,62,17,"SFO, San Francisco International Airport, United States of America",82,2016-09-20,85,0.0,1016,63,1900,10,119,272,15
2016-01-20 20:00:00,57,61,16,"SFO, San Francisco International Airport, United States of America",88,2016-09-20,87,0.1,1016,62,2000,10,122,269,14
2016-01-20 21:00:00,58,61,15,"SFO, San Francisco International Airport, United States of America",93,2016-09-20,90,0.1,1016,61,2100,10,122,266,13
2016-01-20 22:00:00,57,59,16,"SFO, San Francisco International Airport, United States of America",96,2016-09-20,90,0.0,1016,60,2200,10,122,264,13
2016-01-20 23:00:00,56,58,16,"SFO, San Francisco International Airport, United States of America",98,2016-09-20,91,0.0,1016,59,2300,10,122,261,13
2016-01-21 00:00:00,56,57,16,"SFO, San Francisco International Airport, United States of America",100,2016-09-21,92,0.0,1016,58,0,10,122,259,12
2016-01-21 01:00:00,55,55,17,"SFO, San Francisco International Airport, United States of America",100,2016-09-21,92,0.0,1015,57,100,10,122,260,13
2016-01-21 02:00:00,54,54,18,"SFO, San Francisco International Airport, United States of America",100,2016-09-21,93,0.0,1015,56,200,10,122,262,13
2016-01-21 03:00:00,53,52,20,"SFO, San Francisco International Airport, United States of America",100,2016-09-21,93,0.0,1015,55,300,10,122,263,14
2016-01-21 04:00:00,52,52,19,"SFO, San Francisco International Airport, United States of America",100,2016-09-21,93,0.0,1015,55,400,10,122,263,14
2016-01-21 05:00:00,52,52,18,"SFO, San Francisco International Airport, United States of America",100,2016-09-21,94,0.0,1015,55,500,10,122,263,15
2016-01-21 06:00:00,52,51,18,"SFO, San Francisco International Airport, United States of America",100,2016-09-21,94,0.0,1015,55,600,10,122,264,15
2016-01-21 07:00:00,53,53,19,"SFO, San Francisco International Airport, United States of America",100,2016-09-21,93,0.1,1016,56,700,10,122,264,16
2016-01-21 08:00:00,53,54,20,"SFO, San Francisco International Airport, United States of America",100,2016-09-21,92,0.1,1016,57,800,10,122,265,18
2016-01-21 09:00:00,53,56,22,"SFO, San Francisco International Airport, United States of America",100,2016-09-21,90,0.1,1016,58,900,10,122,266,19
2016-01-21 10:00:00,53,58,26,"SFO, San Francisco International Airport, United States of America",99,2016-09-21,89,0.1,1017,59,1000,10,122,266,23
2016-01-21 11:00:00,53,61,30,"SFO, San Francisco International Airport, United States of America",98,2016-09-21,87,0.1,1017,60,1100,10,122,267,27
2016-01-21 12:00:00,53,63,34,"SFO, San Francisco International Airport, United States of America",96,2016-09-21,86,0.1,1017,62,1200,10,122,267,31
2016-01-21 13:00:00,53,63,35,"SFO, San Francisco International Airport, United States of America",89,2016-09-21,84,0.1,1017,62,1300,10,122,270,32
2016-01-21 14:00:00,52,62,35,"SFO, San Francisco International Airport, United States of America",82,2016-09-21,83,0.1,1017,62,1400,10,122,272,32
2016-01-21 15:00:00,52,62,35,"SFO, San Francisco International Airport, United States of America",75,2016-09-21,82,0.1,1017,62,1500,10,122,275,32
2016-01-21 16:00:00,52,59,33,"SFO, San Francisco International Airport, United States of America",63,2016-09-21,82,0.0,1016,61,1600,10,122,278,29
2016-01-21 17:00:00,52,57,30,"SFO, San Francisco International Airport, United States of America",50,2016-09-21,81,0.0,1016,60,1700,10,116,282,26
2016-01-21 18:00:00,52,55,27,"SFO, San Francisco International Airport, United States of America",38,2016-09-21,81,0.0,1016,59,1800,10,116,285,23
2016-01-21 19:00:00,52,54,27,"SFO, San Francisco International Airport, United States of America",42,2016-09-21,83,0.0,1016,58,1900,10,116,288,23
2016-01-21 20:00:00,52,54,27,"SFO, San Francisco International Airport, United States of America",45,2016-09-21,85,0.0,1016,57,2000,10,113,291,23
2016-01-21 21:00:00,53,53,27,"SFO, San Francisco International Airport, United States of America",49,2016-09-21,87,0.0,1016,56,2100,10,113,294,23
2016-01-21 22:00:00,52,53,27,"SFO, San Francisco International Airport, United States of America",66,2016-09-21,88,0.0,1016,56,2200,10,113,295,23
2016-01-21 23:00:00,52,53,26,"SFO, San Francisco International Airport, United States of America",83,2016-09-21,90,0.1,1016,56,2300,10,122,296,23
2016-01-22 00:00:00,52,54,26,"SFO, San Francisco International Airport, United States of America",100,2016-09-22,91,0.1,1016,56,0,10,122,296,23
2016-01-22 01:00:00,51,54,26,"SFO, San Francisco International Airport, United States of America",100,2016-09-22,91,0.1,1016,55,100,10,122,298,23
2016-01-22 02:00:00,51,54,25,"SFO, San Francisco International Airport, United States of America",100,2016-09-22,92,0.0,1016,55,200,10,122,300,22
2016-01-22 03:00:00,50,55,25,"SFO, San Francisco International Airport, United States of America",100,2016-09-22,92,0.0,1015,55,300,10,122,302,22
2016-01-22 04:00:00,50,53,22,"SFO, San Francisco International Airport, United States of America",100,2016-09-22,91,0.0,1015,54,400,10,122,306,19
2016-01-22 05:00:00,50,52,19,"SFO, San Francisco International Airport, United States of America",100,2016-09-22,90,0.1,1016,54,500,10,122,309,16
2016-01-22 06:00:00,50,51,17,"SFO, San Francisco International Airport, United States of America",100,2016-09-22,89,0.1,1016,54,600,10,122,313,13
2016-01-22 07:00:00,50,51,16,"SFO, San Francisco International Airport, United States of America",98,2016-09-22,87,0.0,1016,55,700,10,122,311,13
2016-01-22 08:00:00,50,52,15,"SFO, San Francisco International Airport, United States of America",96,2016-09-22,86,0.0,1017,55,800,10,122,309,13
2016-01-22 09:00:00,50,53,15,"SFO, San Francisco International Airport, United States of America",94,2016-09-22,84,0.0,1017,56,900,10,122,307,12
2016-01-22 10:00:00,50,54,16,"SFO, San Francisco International Airport, United States of America",85,2016-09-22,81,0.0,1017,58,1000,10,122,301,13
2016-01-22 11:00:00,51,56,17,"SFO, San Francisco International Airport, United States of America",75,2016-09-22,78,0.0,1018,59,1100,10,119,296,14
2016-01-22 12:00:00,51,58,18,"SFO, San Francisco International Airport, United States of America",66,2016-09-22,75,0.0,1018,61,1200,10,119,290,15
2016-01-22 13:00:00,52,59,19,"SFO, San Francisco International Airport, United States of America",52,2016-09-22,74,0.0,1018,62,1300,10,119,289,16
2016-01-22 14:00:00,52,61,20,"SFO, San Francisco International Airport, United States of America",38,2016-09-22,72,0.0,1018,63,1400,10,116,287,17
2016-01-22 15:00:00,53,63,21,"SFO, San Francisco International Airport, United States of America",24,2016-09-22,71,0.0,1018,65,1500,10,116,285,18
2016-01-22 16:00:00,54,63,20,"SFO, San Francisco International Airport, United States of America",16,2016-09-22,73,0.0,1017,65,1600,10,116,285,17
2016-01-22 17:00:00,55,63,19,"SFO, San Francisco International Airport, United States of America",9,2016-09-22,74,0.0,1017,65,1700,10,113,284,16
2016-01-22 18:00:00,56,64,18,"SFO, San Francisco International Airport, United States of America",1,2016-09-22,76,0.0,1017,65,1800,10,113,284,15
2016-01-22 19:00:00,56,63,17,"SFO, San Francisco International Airport, United States of America",1,2016-09-22,78,0.0,1017,64,1900,10,113,285,14
2016-01-22 20:00:00,57,63,15,"SFO, San Francisco International Airport, United States of America",2,2016-09-22,81,0.0,1017,63,2000,10,113,286,13
2016-01-22 21:00:00,57,62,14,"SFO, San Francisco International Airport, United States of America",3,2016-09-22,84,0.0,1017,62,2100,10,113,288,12
2016-01-22 22:00:00,56,61,12,"SFO, San Francisco International Airport, United States of America",14,2016-09-22,85,0.0,1018,61,2200,10,113,289,11
2016-01-22 23:00:00,56,59,11,"SFO, San Francisco International Airport, United States of America",25,2016-09-22,86,0.0,1018,60,2300,10,113,291,10
2016-01-23 00:00:00,55,58,10,"SFO, San Francisco International Airport, United States of America",37,2016-09-23,88,0.0,1019,58,0,10,113,292,9
2016-01-23 01:00:00,54,56,10,"SFO, San Francisco International Airport, United States of America",58,2016-09-23,89,0.0,1019,57,100,10,113,292,8
2016-01-23 02:00:00,53,55,10,"SFO, San Francisco International Airport, United States of America",79,2016-09-23,90,0.0,1019,56,200,10,122,292,8
2016-01-23 03:00:00,52,53,9,"SFO, San Francisco International Airport, United States of America",100,2016-09-23,92,0.0,1020,54,300,10,122,292,8
2016-01-23 04:00:00,52,53,9,"SFO, San Francisco International Airport, United States of America",100,2016-09-23,91,0.0,1020,54,400,10,122,293,7
2016-01-23 05:00:00,51,53,8,"SFO, San Francisco International Airport, United States of America",99,2016-09-23,91,0.1,1020,54,500,10,122,295,7
2016-01-23 06:00:00,51,54,7,"SFO, San Francisco International Airport, United States of America",99,2016-09-23,91,0.1,1020,55,600,10,122,296,6
2016-01-23 07:00:00,51,54,9,"SFO, San Francisco International Airport, United States of America",95,2016-09-23,89,0.0,1020,56,700,10,122,292,7
2016-01-23 08:00:00,51,54,10,"SFO, San Francisco International Airport, United States of America",91,2016-09-23,87,0.0,1021,57,800,10,122,288,8
2016-01-23 09:00:00,51,55,11,"SFO, San Francisco International Airport, United States of America",88,2016-09-23,85,0.0,1021,58,900,10,122,284,9
2016-01-23 10:00:00,52,56,12,"SFO, San Francisco International Airport, United States of America",73,2016-09-23,81,0.0,1021,60,1000,10,122,283,11
2016-01-23 11:00:00,52,58,14,"SFO, San Francisco International Airport, United States of America",59,2016-09-23,77,0.0,1022,61,1100,10,119,282,12
2016-01-23 12:00:00,52,60,15,"SFO, San Francisco International Airport, United States of America",45,2016-09-23,74,0.0,1022,63,1200,10,119,280,13
2016-01-23 13:00:00,53,62,17,"SFO, San Francisco International Airport, United States of America",30,2016-09-23,72,0.0,1022,65,1300,10,119,282,15
2016-01-23 14:00:00,53,64,18,"SFO, San Francisco International Airport, United States of America",15,2016-09-23,69,0.0,1022,66,1400,10,113,283,16
2016-01-23 15:00:00,54,65,20,"SFO, San Francisco International Airport, United States of America",0,2016-09-23,67,0.0,1021,67,1500,10,113,285,18
2016-01-23 16:00:00,54,65,20,"SFO, San Francisco International Airport, United States of America",0,2016-09-23,67,0.0,1021,67,1600,10,113,285,17
2016-01-23 17:00:00,54,65,20,"SFO, San Francisco International Airport, United States of America",0,2016-09-23,67,0.0,1021,67,1700,10,113,286,17
2016-01-23 18:00:00,55,65,19,"SFO, San Francisco International Airport, United States of America",0,2016-09-23,67,0.0,1020,67,1800,10,113,287,17
2016-01-23 19:00:00,55,65,18,"SFO, San Francisco International Airport, United States of America",0,2016-09-23,69,0.0,1020,66,1900,10,113,288,16
2016-01-23 20:00:00,55,65,18,"SFO, San Francisco International Airport, United States of America",0,2016-09-23,70,0.0,1020,66,2000,10,113,289,15
2016-01-23 21:00:00,56,65,17,"SFO, San Francisco International Airport, United States of America",0,2016-09-23,72,0.0,1020,65,2100,10,113,291,14
2016-01-23 22:00:00,56,64,16,"SFO, San Francisco International Airport, United States of America",3,2016-09-23,75,0.0,1020,64,2200,10,113,290,14
2016-01-23 23:00:00,55,63,16,"SFO, San Francisco International Airport, United States of America",7,2016-09-23,77,0.0,1021,63,2300,10,113,289,13
2016-01-24 00:00:00,55,62,16,"SFO, San Francisco International Airport, United States of America",10,2016-09-24,80,0.0,1021,62,0,10,113,288,12
2016-01-24 01:00:00,55,60,15,"SFO, San Francisco International Airport, United States of America",24,2016-09-24,84,0.0,1020,60,100,9,113,283,10
2016-01-24 02:00:00,55,58,15,"SFO, San Francisco International Airport, United States of America",39,2016-09-24,88,0.0,1020,58,200,8,116,278,9
2016-01-24 03:00:00,54,56,14,"SFO, San Francisco International Airport, United States of America",53,2016-09-24,93,0.0,1020,56,300,7,116,273,8
2016-01-24 04:00:00,54,57,12,"SFO, San Francisco International Airport, United States of America",69,2016-09-24,94,0.0,1020,56,400,6,116,263,6
2016-01-24 05:00:00,54,57,9,"SFO, San Francisco International Airport, United States of America",84,2016-09-24,95,0.0,1019,57,500,4,143,253,5
2016-01-24 06:00:00,54,58,7,"SFO, San Francisco International Airport, United States of America",100,2016-09-24,96,0.0,1019,57,600,2,143,243,4
2016-01-24 07:00:00,54,59,6,"SFO, San Francisco International Airport, United States of America",95,2016-09-24,94,0.0,1019,58,700,3,143,238,3
